Date,Expiry Date,Type,Underlying Price,Strike,Last Price,Bid,Mid,Ask,Volume,Open Interest,Implied Volatility,Delta,Gamma,Theta,Vega
2025-08-04,2025-08-08,PUT,302.63,327.5,25.24,25.15,25.6,26.05,163,504,0.00%,-1.0,0.0,0.04,0.0
2025-08-04,2025-08-08,PUT,302.63,330.0,27.8,26.6,27.48,28.35,808,2178,0.00%,-1.0,0.0,0.04,0.0
2025-08-04,2025-08-08,PUT,302.63,332.5,29.1,29.3,31.42,33.55,35,509,39.78%,-0.96,0.002,-0.05,0.06
2025-08-04,2025-08-08,PUT,302.63,335.0,32.74,32.05,33.95,35.85,161,439,43.02%,-0.96,0.0047,-0.07,0.03
2025-08-04,2025-08-08,PUT,302.63,337.5,34.5,33.75,36.13,38.5,26,191,0.00%,-1.0,0.0,0.04,0.0
2025-08-04,2025-08-08,PUT,302.63,340.0,36.6,36.45,38.38,40.3,198,448,0.00%,-1.0,0.0,0.04,0.0
2025-08-04,2025-08-08,PUT,302.63,342.5,40.4,38.85,41.53,44.2,5,250,52.49%,-0.98,0.0046,-0.1,0.04
2025-08-04,2025-08-08,PUT,302.63,345.0,43.0,43.15,43.3,45.45,113,588,0.00%,-1.0,0.0,0.04,0.0
2025-08-04,2025-08-08,PUT,302.63,347.5,43.04,43.45,46.53,49.6,1,190,43.48%,-0.99,0.0014,0.01,0.01
2025-08-04,2025-08-08,PUT,302.63,350.0,47.0,46.4,46.4,50.4,76,2606,0.00%,-1.0,0.0,0.04,0.0
2025-08-04,2025-08-08,PUT,302.63,352.5,46.96,48.7,50.5,52.3,0,37,0.00%,-1.0,0.0,0.04,0.0
2025-08-04,2025-08-08,PUT,302.63,355.0,52.7,51.55,52.58,55.6,31,136,0.00%,-1.0,0.0,0.04,0.0
2025-08-04,2025-08-08,PUT,302.63,357.5,56.25,53.35,56.18,59.0,2,6,43.29%,-1.0,0.0004,0.03,0.0
2025-08-04,2025-08-08,PUT,302.63,360.0,57.85,56.6,58.88,60.55,15,863,0.00%,-1.0,0.0,0.04,0.0
2025-08-04,2025-08-08,PUT,302.63,362.5,60.0,58.25,61.13,64.0,0,99,0.00%,-1.0,0.0,0.04,0.0
2025-08-04,2025-08-08,PUT,302.63,365.0,63.35,60.85,63.23,65.55,5,73,0.00%,-1.0,0.0,0.04,0.0
2025-08-04,2025-08-08,PUT,302.63,367.5,60.0,63.3,66.15,69.0,2,4,0.00%,-1.0,0.0,0.04,0.0
2025-08-04,2025-08-08,PUT,302.63,370.0,69.6,65.8,68.48,71.15,0,0,0.00%,-1.0,0.0,0.04,0.0
2025-08-04,2025-08-08,PUT,302.63,372.5,70.36,68.3,71.15,74.0,2,0,0.00%,-1.0,0.0,0.04,0.0
2025-08-04,2025-08-08,PUT,302.63,375.0,,70.8,73.5,78.2,0,0,0.00%,-1.0,0.0,0.04,0.0
2025-08-04,2025-08-08,PUT,302.63,377.5,,73.3,75.15,79.0,0,0,47.87%,-1.0,0.0001,0.04,0.0
2025-08-04,2025-08-08,PUT,302.63,380.0,77.95,76.8,78.7,81.6,1,1,56.89%,-0.99,0.0006,0.01,0.01
