Date,Expiry Date,Type,Underlying Price,Strike,Last Price,Bid,Mid,Ask,Volume,Open Interest,Implied Volatility,Delta,Gamma,Theta,Vega
2025-08-04,2025-08-08,CALL,302.63,315.0,3.41,3.4,3.43,3.45,26033,7849,51.02%,0.27,0.0158,-0.52,0.14
2025-08-04,2025-08-08,CALL,302.63,317.5,2.82,2.85,2.82,2.83,1177,1207,50.82%,0.24,0.0147,-0.48,0.13
2025-08-04,2025-08-08,CALL,302.63,320.0,2.3,2.28,2.3,2.32,31669,14229,50.58%,0.2,0.0135,-0.44,0.12
2025-08-04,2025-08-08,CALL,302.63,322.5,1.89,1.87,1.89,1.9,7039,1424,50.20%,0.17,0.0122,-0.4,0.11
2025-08-04,2025-08-08,CALL,302.63,325.0,1.54,1.53,1.55,1.56,15437,10372,50.04%,0.15,0.0109,-0.36,0.09
2025-08-04,2025-08-08,CALL,302.63,327.5,1.36,1.25,1.27,1.28,4639,2490,51.70%,0.12,0.0097,-0.32,0.08
2025-08-04,2025-08-08,CALL,302.63,330.0,1.05,1.03,1.04,1.05,19535,9352,51.53%,0.11,0.0086,-0.29,0.08
2025-08-04,2025-08-08,CALL,302.63,332.5,0.85,0.85,0.87,0.88,5409,2307,52.07%,0.09,0.0075,-0.25,0.07
2025-08-04,2025-08-08,CALL,302.63,335.0,0.71,0.71,0.72,0.73,9663,5039,52.84%,0.08,0.0066,-0.23,0.06
2025-08-04,2025-08-08,CALL,302.63,337.5,0.6,0.6,0.61,0.61,3583,1797,53.31%,0.06,0.0057,-0.2,0.05
2025-08-04,2025-08-08,CALL,302.63,340.0,0.51,0.5,0.51,0.52,9585,6631,54.00%,0.06,0.005,-0.18,0.05
2025-08-04,2025-08-08,CALL,302.63,342.5,0.44,0.43,0.44,0.45,1507,4212,54.93%,0.05,0.0044,-0.17,0.04
2025-08-04,2025-08-08,CALL,302.63,345.0,0.36,0.37,0.38,0.39,11714,5938,55.83%,0.04,0.0039,-0.15,0.04
2025-08-04,2025-08-08,CALL,302.63,347.5,0.32,0.32,0.33,0.34,912,1589,56.75%,0.04,0.0034,-0.14,0.03
2025-08-04,2025-08-08,CALL,302.63,350.0,0.29,0.29,0.3,0.3,8701,7839,57.33%,0.03,0.003,-0.13,0.03
2025-08-04,2025-08-08,CALL,302.63,352.5,0.26,0.25,0.26,0.26,844,1431,58.73%,0.03,0.0027,-0.11,0.03
2025-08-04,2025-08-08,CALL,302.63,355.0,0.23,0.22,0.23,0.24,2058,2500,59.31%,0.03,0.0024,-0.11,0.02
2025-08-04,2025-08-08,CALL,302.63,357.5,0.21,0.2,0.21,0.21,589,628,60.84%,0.02,0.0021,-0.1,0.02
2025-08-04,2025-08-08,CALL,302.63,360.0,0.19,0.18,0.19,0.19,5721,4631,62.05%,0.02,0.0019,-0.09,0.02
2025-08-04,2025-08-08,CALL,302.63,362.5,0.18,0.16,0.17,0.18,191,640,63.38%,0.02,0.0017,-0.09,0.02
2025-08-04,2025-08-08,CALL,302.63,365.0,0.16,0.15,0.16,0.16,1601,2091,64.42%,0.02,0.0016,-0.08,0.02
2025-08-04,2025-08-08,CALL,302.63,367.5,0.15,0.14,0.15,0.15,160,185,65.34%,0.02,0.0014,-0.08,0.02
2025-08-04,2025-08-08,CALL,302.63,370.0,0.13,0.12,0.13,0.13,848,2578,66.30%,0.01,0.0013,-0.07,0.01
2025-08-04,2025-08-08,CALL,302.63,372.5,0.12,0.11,0.11,0.12,149,772,67.25%,0.01,0.0011,-0.06,0.01
2025-08-04,2025-08-08,CALL,302.63,375.0,0.11,0.11,0.11,0.12,1444,1916,68.23%,0.01,0.0011,-0.07,0.01
2025-08-04,2025-08-08,CALL,302.63,377.5,0.11,0.1,0.11,0.11,30,565,70.22%,0.01,0.001,-0.06,0.01
2025-08-04,2025-08-08,CALL,302.63,380.0,0.09,0.09,0.1,0.1,1830,2946,71.08%,0.01,0.0009,-0.05,0.01
